state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,scheme_type_name,tubewell_type,scheme_owner_name,location_particulars,total_owners_holding,scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_depth,scheme_diameter,scheme_bore_depth,nearest_scheme_distance,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name1,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,culturable_command_area,ref_selection_id_located_in_major_medium_scheme_name,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_scheme_functioning_name,ref_selection_under_utilisation_name,ref_reason_for_under_utilisation_name,ref_sub_scheme_type_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,ref_scheme_type_dugwell_name,ref_scheme_type_tubewell_name
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,166,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.283,OBC,Male,During 2017-2018,80,100,NA,40,12000,18000,4000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,140,0,NA,NA,1,NA,0.2,Yes,0,0,0.2,0,0.2,0,0,0.2,0,0.2,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,167,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.161,Others,Male,During 2016-2017,90,100,NA,45,12000,17000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,150,0,NA,NA,1,NA,0.14,Yes,0,0,0.14,0,0.14,0,0,0.14,0,0.14,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,169,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.242,Others,Male,During 2016-2017,80,100,NA,60,15000,17000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,150,0,NA,NA,1,NA,0.16,Yes,0,0,0.16,0,0.16,0,0,0.16,0,0.16,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,170,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.182,Others,Male,During 2016-2017,90,100,NA,40,12000,18000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,150,0,NA,NA,1,NA,0.14,Yes,0,0,0.14,0,0.14,0,0,0.14,0,0.14,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,171,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.161,Scheduled-caste,Male,During 2016-2017,100,100,NA,50,10000,17000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,150,0,NA,NA,1,NA,0.12,Yes,0,0,0.12,0,0.12,0,0,0.12,0,0.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,146,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.161,OBC,Male,During 2016-2017,100,100,NA,40,18000,15000,4000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,160,0,NA,NA,1,NA,0.12,Yes,0,0,0.12,0,0.12,0,0,0.12,0,0.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,174,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.161,Others,Male,During 2016-2017,80,100,NA,50,10000,14000,2000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,150,0,NA,NA,1,NA,0.12,Yes,0,0,0.12,0,0.12,0,0,0.12,0,0.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,175,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.222,OBC,Male,During 2016-2017,75,100,NA,40,15000,20000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,170,0,NA,NA,1,NA,0.18,Yes,0,0,0.18,0,0.18,0,0,0.18,0,0.18,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,176,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.161,Others,Male,During 2016-2017,95,100,NA,50,12000,18000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,140,0,NA,NA,1,NA,0.12,Yes,0,0,0.12,0,0.12,0,0,0.12,0,0.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,178,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.242,Others,Male,During 2016-2017,110,100,NA,60,12000,18000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,160,0,NA,NA,1,NA,0.2,Yes,0,0,0.2,0,0.2,0,0,0.2,0,0.2,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,191,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.182,Others,Male,During 2015-2016,85,100,NA,45,10000,18000,2000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,140,0,NA,NA,1,NA,0.14,Yes,0,0,0.14,0,0.14,0,0,0.14,0,0.14,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,204,Tube well,Deep Tube well,Owned by Group of farmers,NAGALASSERY,NA,NA,NA,During 2016-2017,110,100,NA,70,15000,20000,3000,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,90,50,0,NA,1,2,NA,0.36,Yes,0,0.1,0.26,0,0.36,0,0.1,0.26,0,0.36,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,205,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.242,Others,Male,During 2016-2017,110,100,NA,45,12000,15000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,170,0,NA,NA,1,NA,0.18,Yes,0,0,0.18,0,0.18,0,0,0.18,0,0.18,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,207,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.222,Others,Male,During 2016-2017,80,100,NA,50,12000,18000,2000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,160,0,NA,NA,1,NA,0.18,Yes,0,0,0.18,0,0.18,0,0,0.18,0,0.18,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,208,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.323,Others,Male,During 2016-2017,100,100,NA,50,10000,20000,2000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,90,160,0,NA,1,2,NA,0.3,Yes,0,0.12,0.18,0,0.3,0,0.12,0.18,0,0.3,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,209,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.182,Others,Female,During 2016-2017,90,100,NA,40,12000,18000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,140,0,NA,NA,1,NA,0.14,Yes,0,0,0.14,0,0.14,0,0,0.14,0,0.14,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,210,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.485,Others,Male,During 2017-2018,110,100,NA,50,15000,20000,4000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,70,170,0,NA,1,2,NA,0.4,Yes,0,0.12,0.28,0,0.4,0,0.12,0.28,0,0.4,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,211,Tube well,Deep Tube well,Owned by Group of farmers,NAGALASSERY,NA,NA,NA,During 2016-2017,120,100,NA,70,15000,25000,2000,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,80,150,0,NA,1,3,NA,0.6,Yes,0,0.18,0.42,0,0.6,0,0.18,0.42,0,0.6,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,213,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.161,Others,Male,During 2016-2017,95,100,NA,45,10000,15000,2000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,160,0,NA,NA,1,NA,0.12,Yes,0,0,0.12,0,0.12,0,0,0.12,0,0.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,214,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.202,OBC,Male,During 2016-2017,100,100,NA,40,12000,15000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,100,0,NA,NA,1,NA,0.16,Yes,0,0,0.16,0,0.16,0,0,0.16,0,0.16,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,215,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.402,Others,Female,During 2016-2017,110,100,NA,60,15000,18000,2000,Own savings,Others,1,2,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,80,150,0,NA,1,2,NA,0.32,Yes,0,0.12,0.2,0,0.32,0,0.12,0.2,0,0.32,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PATHANAMTHITTA,KONNI,MYLAPRA,1,Tube well,Deep Tube well,Owned by individual farmer,NEAR PRIMARY HEALTH CENTRE,0.506,Others,Female,Up to 2013-2014,111,152,NA,100,200000,50000,50000,Bank loan,Own savings,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,60,60,120,80,1,1,1,1,0.49,Yes,0.2,0.2,0.09,0.05,0.54,0.2,0.2,0.09,0.05,0.54,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PATHANAMTHITTA,KONNI,MYLAPRA,10,Tube well,Deep Tube well,Owned by individual farmer,IPC HALL,1.21,Others,Male,During 2015-2016,90,152,NA,100,150000,50000,25000,Government fund,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,60,60,60,30,1,1,1,1,0.4,Yes,0.2,0.1,0.1,0.1,0.5,0.2,0.1,0.1,0.1,0.5,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PATHANAMTHITTA,KONNI,MYLAPRA,18,Tube well,Deep Tube well,Owned by individual farmer,KUMPAZHA NORTH MARTHOMA CHURCH,0.25,Others,Female,Up to 2013-2014,73.5,152,NA,100,200000,50000,25000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,60,60,40,0,1,1,1,NA,0.2,Yes,0.05,0.05,0.1,0,0.2,0.05,0.05,0.1,0,0.2,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KOZHIKODE,MELADY,KEEZHARIYOOR,25,Tube well,Deep Tube well,Owned by individual farmer,PRIMARY HEALTH CENTRE,0.101,OBC,Male,During 2014-2015,75,50,NA,40,50000,6000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,0,0,160,200,NA,NA,1,5,0.08,Yes,0,0,0.04,0.04,0.08,0,0,0.04,0.04,0.08,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,9,Tube well,Deep Tube well,Owned by individual farmer,Olikkal,0.16,OBC,Female,During 2017-2018,92,100,NA,300,85000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,0,0,90,0,NA,NA,4,NA,0.16,Yes,0,0,0.16,0,0.16,0,0,0.16,0,0.16,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,21,Tube well,Deep Tube well,Owned by individual farmer,Anganikal,0.4,OBC,Male,During 2017-2018,80,100,NA,110,85000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,4,NA,0.4,Yes,0,0,0.4,0,0.4,0,0,0.4,0,0.4,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,28,Tube well,Deep Tube well,Owned by individual farmer,Kokkayar village,0.65,OBC,Male,During 2017-2018,78,100,NA,180,75000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,80,0,NA,NA,4,NA,0.62,Yes,0,0,0.62,0,0.62,0,0,0.62,0,0.62,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,30,Tube well,Deep Tube well,Owned by individual farmer,Thadamurikkal,0.264,Others,Female,During 2017-2018,85,100,NA,90,80000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Under ground pipe,Submersible pump,Electric,5,0,0,70,0,NA,NA,4,NA,0.25,Yes,0,0,0.25,0,0.25,0,0,0.25,0,0.25,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,35,Tube well,Deep Tube well,Owned by individual farmer,Mukkulam,0.163,Others,Male,Up to 2013-2014,71,100,NA,180,70000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,70,0,NA,NA,3,NA,0.15,Yes,0,0,0.15,0,0.15,0,0,0.15,0,0.15,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,43,Tube well,Deep Tube well,Owned by individual farmer,Maruthungal,0.264,Scheduled-caste,Female,During 2017-2018,92,100,NA,300,90000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,50,0,NA,NA,3,NA,0.26,Yes,0,0,0.26,0,0.26,0,0,0.26,0,0.26,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,44,Tube well,Deep Tube well,Owned by individual farmer,Vengaliyil,0.6,Others,Female,Up to 2013-2014,86,100,NA,170,80000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,3,NA,0.4,Yes,0,0,0.4,0,0.4,0,0,0.4,0,0.4,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,64,Tube well,Deep Tube well,Owned by individual farmer,Puthu parambil,0.35,Others,Female,During 2016-2017,90,100,NA,150,80000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,50,0,NA,NA,3,NA,0.3,Yes,0,0,0.3,0,0.3,0,0,0.3,0,0.3,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,66,Tube well,Deep Tube well,Owned by individual farmer,Edanji parambil,0.2,OBC,Male,During 2016-2017,80,100,NA,300,70000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,3,NA,0.15,Yes,0,0,0.15,0,0.15,0,0,0.15,0,0.15,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,AZHUTHA,KOKKAYAR,67,Tube well,Deep Tube well,Owned by individual farmer,Kokkayar ward ,0.2,Others,Male,During 2017-2018,92,100,NA,150,80000,15000,0,Own savings,Government fund,0,7500,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,60,0,NA,NA,3,NA,0.2,Yes,0,0,0.2,0,0.2,0,0,0.2,0,0.2,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,VADAKKANCHERRY,ERUMAPETTY,12,Tube well,Deep Tube well,Owned by individual farmer,ERUMAPETTY,0.267,Others,Female,During 2016-2017,114,150,NA,20,32000,10000,0,Own savings,NA,0,10000,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,5,0,0,60,0,NA,NA,4,NA,0.27,Yes,0,0,0.27,0,0.27,0,0,0.27,0,0.27,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,VADAKKANCHERRY,ERUMAPETTY,63,Tube well,Deep Tube well,Owned by individual farmer,ERUMAPETTY,0.263,OBC,Male,Up to 2013-2014,80,150,NA,100,50000,15000,2000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,5,0,0,120,0,NA,NA,2,NA,0.24,Yes,0,0,0.24,0,0.24,0,0,0.24,0,0.24,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,VADAKKANCHERRY,ERUMAPETTY,81,Tube well,Deep Tube well,Owned by individual farmer,ERUMAPETTY,0.186,OBC,Male,Up to 2013-2014,120,150,NA,125,40000,15000,3000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,90,0,NA,NA,4,NA,0.19,Yes,0,0,0.19,0,0.19,0,0,0.19,0,0.19,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,VADAKKANCHERRY,ERUMAPETTY,113,Tube well,Deep Tube well,Owned by individual farmer,ERUMAPETTY,0.194,OBC,Female,Up to 2013-2014,75,150,NA,100,60000,8000,1000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,2,NA,0.17,Yes,0,0,0.17,0,0.17,0,0,0.17,0,0.17,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,VADAKKANCHERRY,ERUMAPETTY,117,Tube well,Deep Tube well,Owned by individual farmer,ERUMAPETTY,0.162,Others,Female,During 2016-2017,120,150,NA,100,90000,15000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,110,0,NA,NA,3,NA,0.16,Yes,0,0,0.16,0,0.16,0,0,0.16,0,0.16,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,KODAKARA,THRIKKUR,49,Tube well,Deep Tube well,Owned by individual farmer,THRIKKUR,0.263,Others,Male,Up to 2013-2014,81,300,NA,45,100000,10000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,120,0,NA,NA,1,NA,0.26,Yes,0,0,0.26,0,0.26,0,0,0.24,0,0.24,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,PONNANI,VATTAMKULAM,65,Tube well,Deep Tube well,Owned by individual farmer,MATHOOR WARD 19,0.4,OBC,Male,Up to 2013-2014,80,115,NA,150,35000,22000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler, Turbine/Jet pump,Electric,5,0,0,100,0,NA,NA,1,NA,0.4,Yes,0,0,0.4,0,0.4,0,0,0.4,0,0.4,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,PONNANI,VATTAMKULAM,104,Tube well,Deep Tube well,Owned by individual farmer,VATTAMKULAM,0.12,OBC,Male,Up to 2013-2014,75,110,NA,100,25000,20000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,6.5,0,0,100,0,NA,NA,2,NA,0.12,Yes,0,0,0.12,0,0.12,0,0,0.12,0,0.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,PONNANI,VATTAMKULAM,90,Tube well,Deep Tube well,Owned by individual farmer,VATTAMKULAM,0.08,OBC,Male,Up to 2013-2014,76,130,NA,100,2000,4000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,10,0,0,80,0,NA,NA,1,NA,0.08,Yes,0,0,0.08,0,0.08,0,0,0.08,0,0.08,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,50,Tube well,Deep Tube well,Owned by Group of farmers,NAGALASSERY,NA,NA,NA,During 2016-2017,120,100,NA,145,18000,22000,4000,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,150,0,NA,NA,1,NA,0.15,Yes,0,0,0.15,0,0.15,0,0,0.15,0,0.15,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,44,Tube well,Deep Tube well,Owned by Group of farmers,NAGALASSERY,NA,NA,NA,During 2016-2017,120,100,NA,140,10000,8000,400,NA,NA,3,9,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,0,0,170,0,NA,NA,1,NA,0.12,Yes,0,0,0.12,0,0.12,0,0,0.12,0,0.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,45,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.331,Others,Female,During 2016-2017,110,100,NA,150,25000,22000,4000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,90,150,0,NA,1,2,NA,0.3,Yes,0,0.1,0.2,0,0.3,0,0.1,0.2,0,0.3,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,60,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.113,Others,Male,During 2016-2017,125,100,NA,140,15000,18000,4000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,0,0,150,0,NA,NA,1,NA,0.08,Yes,0,0,0.08,0,0.08,0,0,0.08,0,0.08,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,61,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.141,Others,Male,During 2016-2017,130,100,NA,145,15000,20000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,0,0,160,0,NA,NA,1,NA,0.12,Yes,0,0,0.12,0,0.12,0,0,0.12,0,0.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,62,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.404,Others,Male,During 2016-2017,125,100,NA,150,15000,20000,4000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,0,90,160,0,NA,1,1,NA,0.34,Yes,0,0.1,0.24,0,0.34,0,0.1,0.24,0,0.34,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,68,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.319,Others,Male,During 2016-2017,80,100,NA,160,15000,25000,4000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,0,0,180,0,NA,NA,1,NA,0.28,Yes,0,0,0.28,0,0.28,0,0,0.28,0,0.28,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,75,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.182,Others,Female,During 2015-2016,120,100,NA,150,15000,15000,4000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,150,0,NA,NA,1,NA,0.16,Yes,0,0,0.16,0,0.16,0,0,0.16,0,0.16,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,80,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.121,Others,Male,During 2017-2018,90,100,NA,145,18000,20000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,120,0,NA,NA,1,NA,0.1,Yes,0,0,0.1,0,0.1,0,0,0.1,0,0.1,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,83,Tube well,Deep Tube well,Owned by individual farmer,NAGALASSERY,0.153,Others,Male,During 2016-2017,105,100,NA,160,17000,22000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,170,0,NA,NA,1,NA,0.12,Yes,0,0,0.12,0,0.12,0,0,0.12,0,0.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,THRITHALA,NAGALASSERY,102,Tube well,Deep Tube well,Owned by individual farmer,KOTHACHIRA,0.404,Others,Male,During 2017-2018,90,100,NA,130,16000,24000,3000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,0,90,150,0,NA,2,2,NA,0.36,Yes,0,0.2,0.16,0,0.36,0,0.2,0.16,0,0.36,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
